transaction_id,transaction_date,buyer_id,supplier_id,supplier_name,supplier_tier,supplier_employee_count,supplier_hq_region,supplier_founding_year,category,unit_price,volume,total_dollars_obligated,on_time_delivery_pct,quality_score,is_cost_reduction_era,diversity_certified,relationship_years,buyer_trust_score,disruption_resilience,strategic_alignment
7186,2023-10-02,BYR_004,SUP_LARGE_077,LargeSupplier_077,LARGE,7527,Midwest,1959,Legal Services,145463.48,1,145463.48,98.7,4.88,False,False,5.9,7.78,7.16,False
7187,2024-08-19,BYR_005,SUP_LARGE_058,LargeSupplier_058,LARGE,1437,Midwest,1964,Logistics,19079.1,104,1984226.4,95.3,3.45,False,True,9.4,5.92,6.29,True
7188,2025-04-26,BYR_008,SUP_LARGE_017,LargeSupplier_017,LARGE,1152,West,1984,Marketing,48480.1,1,48480.1,87.7,4.99,False,True,13.7,9.07,6.83,False
7189,2024-02-24,BYR_005,SUP_LARGE_052,LargeSupplier_052,LARGE,606,Southeast,1961,Professional Services,108431.0,1,108431.0,99.0,5.0,False,True,4.8,7.9,5.04,False
7190,2024-07-30,BYR_007,SUP_LARGE_061,LargeSupplier_061,LARGE,21972,Midwest,1965,Logistics,15698.57,51,800627.07,81.2,5.0,False,False,10.8,9.38,8.93,False
7191,2023-10-13,BYR_000,SUP_SMALL_001,SmallSupplier_001,SMALL,40,Southwest,2014,HR Services,34442.35,1,34442.35,72.5,3.59,False,True,0.8,3.5,3.18,True
7192,2023-03-25,BYR_006,SUP_LARGE_004,LargeSupplier_004,LARGE,2000,Southeast,1985,Marketing,61582.23,1,61582.23,94.6,4.69,False,True,6.5,8.23,5.13,False
7193,2022-12-23,BYR_005,SUP_LARGE_044,LargeSupplier_044,LARGE,2132,Northeast,1961,Marketing,49580.39,1,49580.39,87.1,4.45,True,False,6.2,8.34,8.91,False
7194,2021-12-27,BYR_006,SUP_LARGE_059,LargeSupplier_059,LARGE,7083,Pacific,1979,HR Services,27389.35,1,27389.35,99.0,4.78,True,True,8.4,6.73,7.19,False
7195,2022-03-03,BYR_000,SUP_LARGE_068,LargeSupplier_068,LARGE,19207,Southeast,1979,Facilities,31888.84,1,31888.84,85.9,3.94,True,False,3.8,6.31,4.58,False
7196,2023-06-03,BYR_000,SUP_LARGE_036,LargeSupplier_036,LARGE,6196,Northeast,1959,Logistics,27593.69,163,4497771.47,90.0,4.06,False,False,10.9,7.17,7.98,False
7197,2024-01-27,BYR_005,SUP_LARGE_053,LargeSupplier_053,LARGE,2200,West,1988,Office Supplies,2171.77,3990,8665362.3,96.2,4.58,False,True,7.7,8.06,4.55,False
7198,2023-07-12,BYR_002,SUP_LARGE_079,LargeSupplier_079,LARGE,6474,Northeast,1988,Office Supplies,3727.69,3241,12081443.29,95.1,4.94,False,False,8.0,6.77,4.85,False
7199,2021-08-09,BYR_004,SUP_LARGE_077,LargeSupplier_077,LARGE,7527,Midwest,1959,Legal Services,99128.46,2,198256.92,84.9,4.32,True,False,5.9,7.78,7.16,False
7200,2025-06-01,BYR_000,SUP_LARGE_090,LargeSupplier_090,LARGE,2150,Northeast,1981,IT Software,45299.16,55,2491453.8,95.2,5.0,False,False,8.8,9.34,7.44,False
7201,2022-06-04,BYR_003,SUP_LARGE_080,LargeSupplier_080,LARGE,16541,Southeast,2006,HR Services,23338.59,2,46677.18,87.3,4.48,True,False,13.7,7.88,5.07,False
7202,2024-11-17,BYR_006,SUP_LARGE_118,LargeSupplier_118,LARGE,4296,Northeast,1995,HR Services,34888.76,2,69777.52,80.5,5.0,False,False,10.8,7.29,6.27,False
7203,2023-11-20,BYR_004,SUP_LARGE_111,LargeSupplier_111,LARGE,4534,West,1979,IT Hardware,30307.63,18,545537.34,81.5,4.03,False,True,6.2,9.04,7.49,False
7204,2021-08-07,BYR_006,SUP_LARGE_098,LargeSupplier_098,LARGE,600,Northeast,1957,HR Services,43222.66,3,129667.98,81.1,4.63,True,False,14.0,6.87,4.73,False
7205,2021-04-08,BYR_009,SUP_LARGE_112,LargeSupplier_112,LARGE,3668,Midwest,1993,Office Supplies,3237.77,1542,4992641.34,92.1,4.74,True,True,14.9,9.5,6.82,False
7206,2022-06-03,BYR_005,SUP_LARGE_114,LargeSupplier_114,LARGE,1290,Northeast,1978,Professional Services,85467.21,1,85467.21,93.8,5.0,True,False,13.5,5.88,5.19,False
7207,2022-08-16,BYR_006,SUP_LARGE_044,LargeSupplier_044,LARGE,2132,Northeast,1961,Marketing,50814.21,1,50814.21,72.1,4.34,True,False,6.2,8.34,8.91,False
7208,2023-07-13,BYR_007,SUP_LARGE_025,LargeSupplier_025,LARGE,972,Northeast,2008,Office Supplies,3361.86,1494,5022618.84,89.6,5.0,False,True,12.0,8.77,4.97,False
7209,2024-06-09,BYR_005,SUP_LARGE_107,LargeSupplier_107,LARGE,1541,Midwest,1995,Raw Materials,10495.06,726,7619413.56,85.5,4.1,False,True,10.6,6.84,5.6,True
7210,2024-03-15,BYR_007,SUP_LARGE_020,LargeSupplier_020,LARGE,12922,West,1983,Legal Services,71032.97,1,71032.97,86.6,4.51,False,False,4.5,7.53,7.62,False
7211,2025-08-03,BYR_002,SUP_LARGE_117,LargeSupplier_117,LARGE,3653,Southeast,2006,IT Hardware,36180.64,15,542709.6,79.1,4.14,False,True,5.6,6.33,7.88,False
7212,2024-05-21,BYR_001,SUP_LARGE_047,LargeSupplier_047,LARGE,4983,Northeast,2008,Office Supplies,3415.92,4553,15552683.76,84.3,4.56,False,False,4.6,6.61,5.87,False
7213,2024-06-18,BYR_008,SUP_LARGE_063,LargeSupplier_063,LARGE,2069,Pacific,1973,Professional Services,57975.64,1,57975.64,94.5,4.21,False,True,12.9,5.65,6.18,False
7214,2023-12-08,BYR_008,SUP_LARGE_047,LargeSupplier_047,LARGE,4983,Northeast,2008,Logistics,11189.92,126,1409929.92,95.6,4.92,False,False,4.6,6.61,5.87,False
7215,2026-03-02,BYR_004,SUP_SMALL_027,SmallSupplier_027,SMALL,29,Southeast,2019,Professional Services,70327.01,2,140654.02,70.3,3.88,False,True,2.8,7.71,6.41,False
7216,2025-05-24,BYR_000,SUP_LARGE_002,LargeSupplier_002,LARGE,10941,West,1979,HR Services,32125.25,3,96375.75,87.3,4.36,False,False,5.3,7.37,4.7,False
7217,2022-11-08,BYR_008,SUP_LARGE_077,LargeSupplier_077,LARGE,7527,Midwest,1959,Raw Materials,19080.36,1280,24422860.8,91.3,5.0,True,False,5.9,7.78,7.16,False
7218,2023-09-03,BYR_009,SUP_LARGE_036,LargeSupplier_036,LARGE,6196,Northeast,1959,Raw Materials,14640.87,589,8623472.43,92.8,4.08,False,False,10.9,7.17,7.98,False
7219,2024-08-23,BYR_008,SUP_LARGE_021,LargeSupplier_021,LARGE,1103,Northeast,1982,IT Software,68048.24,10,680482.4,86.7,4.64,False,False,14.1,7.09,5.85,False
7220,2024-11-26,BYR_004,SUP_LARGE_060,LargeSupplier_060,LARGE,983,Midwest,2000,Marketing,52761.66,1,52761.66,88.8,4.89,False,True,12.1,9.11,7.74,True
7221,2024-12-10,BYR_003,SUP_LARGE_011,LargeSupplier_011,LARGE,3885,Midwest,1974,Marketing,63629.62,1,63629.62,87.7,4.74,False,True,10.5,7.84,7.42,False
7222,2024-07-27,BYR_006,SUP_SMALL_021,SmallSupplier_021,SMALL,300,Southwest,2011,IT Software,81743.78,29,2370569.62,66.4,3.64,False,True,1.9,7.56,2.58,True
7223,2021-12-30,BYR_008,SUP_LARGE_064,LargeSupplier_064,LARGE,5440,West,1970,HR Services,32783.24,1,32783.24,80.3,4.19,True,True,12.6,5.7,5.56,False
7224,2022-02-02,BYR_003,SUP_LARGE_099,LargeSupplier_099,LARGE,3634,Northeast,1987,IT Software,55240.65,33,1822941.45,73.6,3.88,True,False,14.1,7.25,7.38,False
7225,2021-12-15,BYR_002,SUP_SMALL_021,SmallSupplier_021,SMALL,300,Southwest,2011,HR Services,55346.43,1,55346.43,81.8,3.72,True,True,1.9,7.56,2.47,True
7226,2022-01-01,BYR_002,SUP_LARGE_078,LargeSupplier_078,LARGE,5794,Southwest,1976,Professional Services,72492.31,1,72492.31,90.5,4.61,True,True,6.1,9.18,6.55,False
7227,2025-09-13,BYR_008,SUP_LARGE_002,LargeSupplier_002,LARGE,10941,West,1979,Facilities,33437.28,1,33437.28,85.7,4.3,False,False,5.3,7.37,4.7,False
7228,2024-09-06,BYR_009,SUP_LARGE_100,LargeSupplier_100,LARGE,8365,Northeast,1982,Logistics,15045.77,87,1308981.99,87.1,4.77,False,False,10.6,7.07,8.65,False
7229,2023-03-08,BYR_004,SUP_LARGE_109,LargeSupplier_109,LARGE,3170,West,2002,IT Hardware,48075.59,68,3269140.12,98.2,4.31,False,True,13.3,6.17,4.53,False
7230,2024-01-04,BYR_009,SUP_LARGE_066,LargeSupplier_066,LARGE,2528,Southeast,1954,Facilities,36809.63,2,73619.26,85.0,5.0,False,False,6.3,9.05,5.34,False
7231,2022-02-08,BYR_001,SUP_LARGE_099,LargeSupplier_099,LARGE,3634,Northeast,1987,HR Services,23573.66,2,47147.32,94.3,4.25,True,False,14.1,7.25,7.38,False
7232,2024-04-09,BYR_001,SUP_LARGE_041,LargeSupplier_041,LARGE,7216,Northeast,1985,Raw Materials,8297.79,1098,9110973.42,84.0,3.86,False,False,5.9,6.07,8.0,False
7233,2023-12-31,BYR_006,SUP_LARGE_018,LargeSupplier_018,LARGE,9854,West,1988,HR Services,29028.57,1,29028.57,89.3,5.0,False,True,6.1,9.25,5.58,False
7234,2023-05-02,BYR_005,SUP_LARGE_108,LargeSupplier_108,LARGE,3030,Midwest,1983,Facilities,25068.36,2,50136.72,96.9,4.12,False,True,8.5,6.46,7.4,False
7235,2024-03-07,BYR_003,SUP_LARGE_035,LargeSupplier_035,LARGE,1990,Midwest,1986,Logistics,14065.47,103,1448743.41,87.6,4.23,False,True,9.9,7.36,6.85,False
7236,2024-01-22,BYR_005,SUP_LARGE_003,LargeSupplier_003,LARGE,1750,Northeast,1990,HR Services,40890.12,1,40890.12,86.4,4.72,False,True,4.6,7.4,5.52,False
7237,2025-03-19,BYR_009,SUP_LARGE_045,LargeSupplier_045,LARGE,3235,Northeast,1956,IT Software,57290.3,35,2005160.5,89.4,4.84,False,False,4.1,6.23,8.91,False
7238,2024-03-26,BYR_002,SUP_LARGE_029,LargeSupplier_029,LARGE,5609,Southwest,1957,HR Services,39576.75,1,39576.75,99.0,4.66,False,True,13.8,9.42,8.11,False
7239,2024-06-25,BYR_005,SUP_LARGE_001,LargeSupplier_001,LARGE,7332,Southwest,1982,Legal Services,79149.34,1,79149.34,90.3,5.0,False,True,8.3,6.41,7.0,False
7240,2021-02-06,BYR_005,SUP_LARGE_066,LargeSupplier_066,LARGE,2528,Southeast,1954,Facilities,28995.78,1,28995.78,85.7,4.59,True,False,6.3,9.05,5.34,False
7241,2021-10-27,BYR_000,SUP_LARGE_058,LargeSupplier_058,LARGE,1437,Midwest,1964,Logistics,20279.45,19,385309.55,84.3,4.79,True,True,9.4,5.92,6.29,True
7242,2022-01-01,BYR_003,SUP_LARGE_048,LargeSupplier_048,LARGE,870,Southeast,1952,Office Supplies,3871.74,1847,7151103.78,85.0,3.98,True,False,3.4,7.17,6.63,False
7243,2023-11-24,BYR_007,SUP_LARGE_034,LargeSupplier_034,LARGE,3428,West,1965,Raw Materials,12103.26,476,5761151.76,91.8,4.55,False,True,10.1,8.63,8.08,True
7244,2025-10-26,BYR_003,SUP_SMALL_000,SmallSupplier_000,SMALL,28,Midwest,2009,Raw Materials,8838.77,333,2943310.41,80.2,4.33,False,True,3.9,7.22,4.74,False
7245,2023-06-18,BYR_002,SUP_LARGE_053,LargeSupplier_053,LARGE,2200,West,1988,IT Hardware,38885.41,12,466624.92,84.5,4.68,False,True,7.7,8.06,4.55,False
7246,2022-12-14,BYR_004,SUP_SMALL_012,SmallSupplier_012,SMALL,226,Midwest,2017,Marketing,47711.38,1,47711.38,79.0,4.59,True,True,4.7,6.11,2.52,False
7247,2026-03-15,BYR_004,SUP_LARGE_086,LargeSupplier_086,LARGE,10859,West,1950,Logistics,23569.85,84,1979867.4,85.1,4.12,False,False,9.8,5.92,8.57,False
7248,2025-10-16,BYR_000,SUP_LARGE_084,LargeSupplier_084,LARGE,2732,Northeast,1985,Logistics,11937.86,161,1921995.46,78.3,4.56,False,True,12.6,7.58,6.34,False
7249,2025-04-10,BYR_002,SUP_LARGE_044,LargeSupplier_044,LARGE,2132,Northeast,1961,Legal Services,81694.95,2,163389.9,93.1,4.58,False,False,6.2,8.34,8.91,False
7250,2024-11-06,BYR_007,SUP_LARGE_056,LargeSupplier_056,LARGE,10229,Northeast,1950,HR Services,38632.92,2,77265.84,86.3,5.0,False,False,5.9,8.87,7.37,False
7251,2022-07-02,BYR_009,SUP_LARGE_091,LargeSupplier_091,LARGE,3550,Pacific,1985,Facilities,31970.43,1,31970.43,80.8,5.0,True,True,14.8,9.31,4.82,False
7252,2025-10-29,BYR_003,SUP_LARGE_087,LargeSupplier_087,LARGE,2690,Southeast,2008,Logistics,21840.8,55,1201244.0,90.7,5.0,False,True,11.6,9.05,6.28,False
7253,2022-03-11,BYR_008,SUP_LARGE_084,LargeSupplier_084,LARGE,2732,Northeast,1985,Logistics,11172.84,55,614506.2,77.3,5.0,True,False,12.6,7.58,6.34,False
7254,2022-02-08,BYR_009,SUP_LARGE_077,LargeSupplier_077,LARGE,7527,Midwest,1959,Legal Services,97311.87,3,291935.61,77.7,4.7,True,False,5.9,7.78,7.16,False
7255,2022-03-01,BYR_002,SUP_LARGE_039,LargeSupplier_039,LARGE,600,West,2004,Office Supplies,4261.43,2310,9843903.3,99.0,5.0,True,True,3.1,7.32,8.21,False
7256,2025-11-20,BYR_002,SUP_LARGE_061,LargeSupplier_061,LARGE,21972,Midwest,1965,IT Software,60998.53,23,1402966.19,97.0,4.2,False,False,10.8,9.38,8.93,False
7257,2023-12-28,BYR_008,SUP_LARGE_010,LargeSupplier_010,LARGE,7071,Northeast,1968,Raw Materials,15913.22,408,6492593.76,83.7,4.47,False,False,4.2,9.11,6.55,False
7258,2024-10-15,BYR_008,SUP_LARGE_106,LargeSupplier_106,LARGE,9329,Southeast,1998,Facilities,23307.82,2,46615.64,88.5,5.0,False,True,11.2,5.59,6.3,False
7259,2021-09-22,BYR_004,SUP_SMALL_029,SmallSupplier_029,SMALL,35,Southeast,2016,Office Supplies,3819.97,1152,4400605.44,74.7,3.98,True,True,0.9,4.52,4.01,True
7260,2024-02-19,BYR_009,SUP_LARGE_114,LargeSupplier_114,LARGE,1290,Northeast,1978,Logistics,16650.53,41,682671.73,95.4,4.31,False,True,13.5,5.88,5.19,False
7261,2025-01-16,BYR_005,SUP_LARGE_102,LargeSupplier_102,LARGE,2772,Southeast,1975,IT Hardware,37363.14,25,934078.5,78.5,4.73,False,False,14.4,6.97,7.82,False
7262,2023-12-17,BYR_003,SUP_LARGE_027,LargeSupplier_027,LARGE,2208,West,1988,Logistics,14513.63,142,2060935.46,68.8,4.45,False,True,7.7,6.77,6.77,False
7263,2022-12-31,BYR_008,SUP_LARGE_034,LargeSupplier_034,LARGE,3428,West,1965,Raw Materials,14702.17,516,7586319.72,77.4,4.52,True,True,10.1,8.63,8.08,True
7264,2024-05-05,BYR_003,SUP_LARGE_079,LargeSupplier_079,LARGE,6474,Northeast,1988,Raw Materials,15852.91,2187,34670314.17,92.0,4.41,False,False,8.0,6.77,4.85,False
7265,2022-04-17,BYR_002,SUP_SMALL_008,SmallSupplier_008,SMALL,126,Southeast,2013,Facilities,20124.74,1,20124.74,75.0,4.42,True,True,4.4,6.15,3.93,False
7266,2024-03-04,BYR_008,SUP_LARGE_072,LargeSupplier_072,LARGE,14024,Pacific,1975,Raw Materials,16498.34,445,7341761.3,94.6,4.66,False,False,9.2,7.23,4.66,True
7267,2022-03-28,BYR_001,SUP_LARGE_046,LargeSupplier_046,LARGE,5042,Southeast,2000,IT Hardware,36353.11,28,1017887.08,79.3,4.68,True,False,9.9,8.3,7.42,True
7268,2023-06-22,BYR_005,SUP_LARGE_000,LargeSupplier_000,LARGE,4789,Southwest,1967,IT Hardware,41412.26,20,828245.2,90.6,4.53,False,True,11.4,5.88,8.89,False
7269,2025-06-11,BYR_003,SUP_SMALL_016,SmallSupplier_016,SMALL,141,Pacific,2008,IT Hardware,55069.18,15,826037.7,69.3,4.32,False,True,3.2,5.41,3.98,False
7270,2025-01-14,BYR_001,SUP_LARGE_002,LargeSupplier_002,LARGE,10941,West,1979,Office Supplies,3309.72,1564,5176402.08,84.6,4.6,False,False,5.3,7.37,4.7,False
7271,2023-03-25,BYR_000,SUP_LARGE_103,LargeSupplier_103,LARGE,7641,Southeast,1981,Marketing,61934.53,1,61934.53,89.3,5.0,False,False,7.9,7.26,5.07,False
7272,2021-11-27,BYR_001,SUP_LARGE_009,LargeSupplier_009,LARGE,3388,Northeast,1958,IT Software,44111.24,67,2955453.08,73.1,5.0,True,False,4.4,9.35,8.59,False
7273,2023-10-06,BYR_008,SUP_SMALL_000,SmallSupplier_000,SMALL,28,Midwest,2009,Raw Materials,11722.48,606,7103822.88,82.1,4.6,False,True,3.9,7.22,4.74,False
7274,2024-08-19,BYR_008,SUP_LARGE_063,LargeSupplier_063,LARGE,2069,Pacific,1973,Legal Services,78964.5,1,78964.5,83.4,4.59,False,True,12.9,5.65,6.18,False
7275,2025-07-28,BYR_008,SUP_LARGE_060,LargeSupplier_060,LARGE,983,Midwest,2000,Marketing,67593.77,1,67593.77,75.4,3.76,False,True,12.1,9.11,7.74,True
7276,2024-01-20,BYR_007,SUP_LARGE_073,LargeSupplier_073,LARGE,1597,Southeast,1979,IT Hardware,71052.1,39,2771031.9,98.9,5.0,False,True,3.6,5.95,6.23,False
7277,2025-05-05,BYR_000,SUP_LARGE_040,LargeSupplier_040,LARGE,4668,Pacific,1962,HR Services,35745.15,1,35745.15,99.0,4.3,False,True,13.6,6.64,8.27,False
7278,2022-03-22,BYR_002,SUP_LARGE_018,LargeSupplier_018,LARGE,9854,West,1988,Legal Services,109006.91,2,218013.82,84.4,4.37,True,False,6.1,9.25,5.58,False
7279,2022-08-17,BYR_008,SUP_LARGE_042,LargeSupplier_042,LARGE,2866,Northeast,1980,Professional Services,79112.66,2,158225.32,86.0,4.86,True,False,10.3,8.71,5.57,False
7280,2023-10-25,BYR_000,SUP_LARGE_062,LargeSupplier_062,LARGE,1149,Midwest,1976,HR Services,32756.75,1,32756.75,98.1,4.11,False,True,14.8,7.36,8.9,False
7281,2023-10-20,BYR_008,SUP_LARGE_116,LargeSupplier_116,LARGE,1628,West,1978,Marketing,52236.13,1,52236.13,78.1,5.0,False,True,4.1,7.08,7.82,False
7282,2023-05-06,BYR_006,SUP_LARGE_087,LargeSupplier_087,LARGE,2690,Southeast,2008,Facilities,19063.84,1,19063.84,82.3,5.0,False,True,11.6,9.05,6.28,False
7283,2023-12-24,BYR_003,SUP_LARGE_097,LargeSupplier_097,LARGE,7937,Southeast,1984,IT Hardware,48962.33,34,1664719.22,99.0,3.91,False,False,10.3,7.36,6.3,False
7284,2024-10-09,BYR_009,SUP_LARGE_078,LargeSupplier_078,LARGE,5794,Southwest,1976,HR Services,28740.24,1,28740.24,83.9,4.74,False,True,6.1,9.18,6.55,False
7285,2024-09-05,BYR_002,SUP_LARGE_103,LargeSupplier_103,LARGE,7641,Southeast,1981,Marketing,44877.77,2,89755.54,91.7,4.8,False,False,7.9,7.26,5.07,False
7286,2025-09-23,BYR_008,SUP_LARGE_001,LargeSupplier_001,LARGE,7332,Southwest,1982,Legal Services,86485.03,1,86485.03,93.1,4.98,False,True,8.3,6.41,7.0,False
7287,2025-06-24,BYR_001,SUP_SMALL_000,SmallSupplier_000,SMALL,28,Midwest,2009,Raw Materials,11648.67,755,8794745.85,74.5,4.44,False,True,3.9,7.22,4.74,False
7288,2023-12-16,BYR_006,SUP_LARGE_022,LargeSupplier_022,LARGE,1946,Midwest,1978,IT Hardware,42102.72,18,757848.96,70.5,4.9,False,True,10.6,5.92,5.13,False
7289,2025-09-09,BYR_003,SUP_LARGE_113,LargeSupplier_113,LARGE,6327,West,1990,Legal Services,97894.22,1,97894.22,99.0,4.58,False,True,7.2,8.65,8.24,False
7290,2024-06-16,BYR_008,SUP_LARGE_009,LargeSupplier_009,LARGE,3388,Northeast,1958,IT Software,69642.02,21,1462482.42,85.2,4.31,False,False,4.4,9.35,8.59,False
7291,2025-04-24,BYR_009,SUP_LARGE_048,LargeSupplier_048,LARGE,870,Southeast,1952,Logistics,13053.34,135,1762200.9,95.7,4.91,False,True,3.4,7.17,6.63,False
7292,2022-04-18,BYR_007,SUP_LARGE_046,LargeSupplier_046,LARGE,5042,Southeast,2000,Facilities,17619.02,1,17619.02,86.5,4.76,True,True,9.9,8.3,7.42,True
7293,2026-01-01,BYR_002,SUP_LARGE_053,LargeSupplier_053,LARGE,2200,West,1988,HR Services,32201.01,2,64402.02,84.9,4.64,False,True,7.7,8.06,4.55,False
7294,2024-03-23,BYR_008,SUP_SMALL_012,SmallSupplier_012,SMALL,226,Midwest,2017,IT Software,70911.17,23,1630956.91,82.2,3.96,False,True,4.7,6.11,2.52,False
7295,2023-02-15,BYR_007,SUP_LARGE_029,LargeSupplier_029,LARGE,5609,Southwest,1957,HR Services,45851.14,2,91702.28,98.4,4.93,False,True,13.8,9.42,8.11,False
7296,2023-10-17,BYR_008,SUP_LARGE_022,LargeSupplier_022,LARGE,1946,Midwest,1978,IT Hardware,38384.81,20,767696.2,75.4,4.16,False,True,10.6,5.92,5.13,False
7297,2024-11-25,BYR_003,SUP_LARGE_038,LargeSupplier_038,LARGE,1737,Midwest,1984,Legal Services,150643.0,1,150643.0,82.7,5.0,False,True,7.5,9.45,7.73,True
7298,2025-09-21,BYR_005,SUP_LARGE_090,LargeSupplier_090,LARGE,2150,Northeast,1981,IT Software,56686.09,17,963663.53,93.4,4.42,False,True,8.8,9.34,7.44,False
7299,2024-03-17,BYR_007,SUP_SMALL_009,SmallSupplier_009,SMALL,93,Pacific,2007,Facilities,22785.93,1,22785.93,86.1,4.25,False,True,2.3,4.98,4.02,False
7300,2024-06-09,BYR_001,SUP_LARGE_109,LargeSupplier_109,LARGE,3170,West,2002,Legal Services,89461.86,1,89461.86,78.2,4.51,False,True,13.3,6.17,4.53,False
7301,2024-12-03,BYR_009,SUP_LARGE_026,LargeSupplier_026,LARGE,1497,Pacific,1978,Professional Services,44538.14,1,44538.14,88.9,4.66,False,True,5.0,6.64,5.19,False
7302,2023-10-20,BYR_002,SUP_LARGE_067,LargeSupplier_067,LARGE,4250,Northeast,1977,Office Supplies,4013.71,1414,5675385.94,83.4,4.4,False,False,9.9,9.49,7.65,False
7303,2022-07-13,BYR_003,SUP_LARGE_035,LargeSupplier_035,LARGE,1990,Midwest,1986,Raw Materials,10809.18,937,10128201.66,81.7,4.03,True,True,9.9,7.36,6.85,False
7304,2025-04-07,BYR_006,SUP_SMALL_029,SmallSupplier_029,SMALL,35,Southeast,2016,Office Supplies,4672.89,2628,12280354.92,80.8,4.33,False,True,0.9,4.52,4.23,True
7305,2021-09-08,BYR_003,SUP_LARGE_020,LargeSupplier_020,LARGE,12922,West,1983,IT Hardware,33094.98,22,728089.56,99.0,5.0,True,False,4.5,7.53,7.62,False
7306,2024-11-03,BYR_007,SUP_LARGE_051,LargeSupplier_051,LARGE,6627,Northeast,1997,IT Software,33361.59,33,1100932.47,96.6,4.4,False,False,6.4,6.84,5.28,False
7307,2023-07-06,BYR_002,SUP_LARGE_007,LargeSupplier_007,LARGE,5695,Midwest,1983,IT Hardware,30912.95,23,710997.85,91.8,4.8,False,True,9.7,8.64,7.49,False
7308,2025-04-07,BYR_002,SUP_LARGE_064,LargeSupplier_064,LARGE,5440,West,1970,HR Services,52338.76,1,52338.76,95.3,4.48,False,False,12.6,5.7,5.56,False
7309,2022-11-26,BYR_005,SUP_LARGE_081,LargeSupplier_081,LARGE,3476,Pacific,1980,Marketing,34315.08,1,34315.08,99.0,4.78,True,True,10.0,6.01,8.54,True
7310,2024-01-23,BYR_009,SUP_LARGE_094,LargeSupplier_094,LARGE,5204,Northeast,1989,Raw Materials,10446.89,707,7385951.23,93.4,5.0,False,False,11.5,8.91,8.44,False
7311,2023-04-02,BYR_006,SUP_LARGE_117,LargeSupplier_117,LARGE,3653,Southeast,2006,Professional Services,45808.37,1,45808.37,92.5,4.56,False,True,5.6,6.33,7.88,False
7312,2023-04-10,BYR_008,SUP_LARGE_005,LargeSupplier_005,LARGE,2730,Midwest,1975,Marketing,70033.66,2,140067.32,88.6,5.0,False,False,4.7,5.96,7.51,False
7313,2023-04-04,BYR_008,SUP_LARGE_022,LargeSupplier_022,LARGE,1946,Midwest,1978,IT Hardware,33350.34,14,466904.76,92.3,4.13,False,True,10.6,5.92,5.13,False
7314,2025-03-02,BYR_006,SUP_LARGE_046,LargeSupplier_046,LARGE,5042,Southeast,2000,IT Hardware,53810.59,12,645727.08,92.5,5.0,False,True,9.9,8.3,7.42,True
7315,2025-11-09,BYR_006,SUP_LARGE_021,LargeSupplier_021,LARGE,1103,Northeast,1982,Logistics,16315.98,246,4013731.08,84.6,4.6,False,False,14.1,7.09,5.85,False
7316,2023-05-31,BYR_006,SUP_LARGE_103,LargeSupplier_103,LARGE,7641,Southeast,1981,Marketing,28153.34,1,28153.34,97.5,4.72,False,False,7.9,7.26,5.07,False
7317,2024-09-13,BYR_003,SUP_LARGE_029,LargeSupplier_029,LARGE,5609,Southwest,1957,Logistics,19029.59,39,742154.01,88.2,4.44,False,True,13.8,9.42,8.11,False
7318,2022-02-17,BYR_001,SUP_LARGE_096,LargeSupplier_096,LARGE,3660,Midwest,1988,Raw Materials,10250.18,967,9911924.06,85.7,4.59,True,True,14.4,6.15,6.99,False
7319,2025-05-26,BYR_009,SUP_LARGE_031,LargeSupplier_031,LARGE,4891,Southeast,2006,HR Services,36205.26,2,72410.52,83.2,5.0,False,False,7.4,6.81,6.21,False
7320,2023-03-23,BYR_007,SUP_SMALL_015,SmallSupplier_015,SMALL,34,Southeast,2006,Legal Services,89491.76,1,89491.76,76.7,4.39,False,True,3.2,7.45,4.0,False
7321,2020-11-29,BYR_008,SUP_LARGE_005,LargeSupplier_005,LARGE,2730,Midwest,1975,Logistics,22490.17,39,877116.63,86.4,4.21,True,True,4.7,5.96,7.51,False
7322,2021-10-11,BYR_005,SUP_LARGE_066,LargeSupplier_066,LARGE,2528,Southeast,1954,Raw Materials,11099.8,898,9967620.4,97.0,4.93,True,False,6.3,9.05,5.34,False
7323,2026-03-10,BYR_000,SUP_LARGE_074,LargeSupplier_074,LARGE,6520,Northeast,1981,Raw Materials,18468.3,438,8089115.4,82.7,4.16,False,False,13.4,5.5,6.79,False
7324,2022-01-02,BYR_004,SUP_LARGE_013,LargeSupplier_013,LARGE,1459,Northeast,1986,HR Services,49953.01,2,99906.02,82.3,3.78,True,True,8.8,7.46,8.72,False
7325,2022-11-12,BYR_003,SUP_LARGE_048,LargeSupplier_048,LARGE,870,Southeast,1952,Logistics,13329.62,27,359899.74,83.6,4.48,True,False,3.4,7.17,6.63,False
7326,2026-01-20,BYR_006,SUP_LARGE_061,LargeSupplier_061,LARGE,21972,Midwest,1965,Logistics,23595.78,84,1982045.52,99.0,4.39,False,False,10.8,9.38,8.93,False
7327,2026-01-30,BYR_006,SUP_LARGE_105,LargeSupplier_105,LARGE,6359,Southwest,1986,Marketing,74685.31,1,74685.31,83.8,4.58,False,True,5.4,7.67,7.66,True
7328,2022-05-28,BYR_006,SUP_LARGE_107,LargeSupplier_107,LARGE,1541,Midwest,1995,HR Services,31124.76,1,31124.76,77.2,3.91,True,True,10.6,6.84,5.6,True
